speakers,episode_tittle,season,episode
DEAN,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
DEAN,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
DEAN,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
DEAN,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
DEAN,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
DEAN,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
DEAN,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
DEAN,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
DEAN,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
DEAN,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
DEAN,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
DEAN,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
DEAN,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
DEAN,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
DEAN,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
DEAN,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
GYPSY,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
GYPSY,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
JOE,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
JOE,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
JACKSON,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
JACKSON,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
JOE,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
JOE,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
JOE,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
JACKSON,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
GYPSY,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
GYPSY,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LANE,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LUKE,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
LUKE,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
LUKE,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
LUKE,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
LUKE,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
LUKE,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
LUKE,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
LUKE,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
LUKE,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
TAYLOR,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
CAROL,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
CAROL,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
CAROL,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
CAROL,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
CAROL,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
CAROL,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
CAROL,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
CAROL,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
RMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
RORY,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
CAROL,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
CAROL,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
CAROL,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
CAROL,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
CAROL,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
FLOYD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
EMILY,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
RICHARD,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
JASON,"04x18 - Tick, Tick, Tick, Boom",4,18
LORELAI,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
GIRL,"04x18 - Tick, Tick, Tick, Boom",4,18
GUY,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
WOMAN,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
LUKE,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
LUKE,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
LUKE,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
LUKE,"04x18 - Tick, Tick, Tick, Boom",4,18
KIRK,"04x18 - Tick, Tick, Tick, Boom",4,18
LUKE,"04x18 - Tick, Tick, Tick, Boom",4,18
